Date,Strategy_Returns,SPY_Returns
2008-12-31,0.07253342121839523,0.0016650186699564973
2009-01-30,0.04986995458602905,-0.08211431968229121
2009-02-27,0.015187419019639492,-0.1074490079576711
2009-03-31,-0.018567638471722603,0.07561201562039321
2009-04-30,-0.03654054179787636,0.09934609984126208
2009-05-29,0.09997756034135818,0.058453451354187
2009-06-30,-0.0539630725979805,-0.006268257199895877
2009-07-31,0.03062324784696102,0.07460577311615357
2009-08-31,-0.002406361047178507,0.036939597369329835
2009-09-30,0.05852123722434044,0.030548480200916828
2009-10-30,0.030813435092568398,-0.01922529453264521
2009-11-30,0.1363898515701294,0.06160684659347093
2009-12-31,-0.013826705515384674,0.013643805409222498
2010-01-29,-0.011311804875731468,-0.03634245300638117
2010-02-26,0.03238604962825775,0.031194696835467273
2010-03-31,-0.003932427614927292,0.05652882659372471
2010-04-30,0.05939877778291702,0.015470064603365419
2010-05-28,0.029050057753920555,-0.07945454933080176
2010-06-30,0.02537788450717926,-0.056231154534474026
2010-07-30,-0.04967094585299492,0.06830067175923693
2010-08-31,0.05608364939689636,-0.044980495469930104
2010-09-30,0.04744640365242958,0.08375272907889708
2010-10-29,0.036652423441410065,0.03820205656073461
2010-11-30,0.02099289558827877,0.0
2010-12-31,0.02546766959130764,0.06127101246619526
2011-01-31,-0.061119891703128815,0.023300140562872773
2011-02-28,0.05645428225398064,0.034737344382398394
2011-03-31,0.020712340250611305,-0.004205764808589585
2011-04-29,0.08087243884801865,0.028961433320390473
2011-05-31,-0.013235308229923248,-0.011214533910683722
2011-06-30,-0.022119492292404175,-0.02171973912785785
2011-07-29,0.08462591469287872,-0.020004541677872467
2011-08-31,0.11648599058389664,-0.05497564764314655
2011-09-30,-0.11414077877998352,-0.07421043695168794
2011-10-31,0.06549274921417236,0.10914713484379845
2011-11-30,0.013346553780138493,-0.0040637620416770215
2011-12-30,-0.10469645261764526,0.004080343587063107
2012-01-31,0.11079904437065125,0.046374560352340666
2012-02-29,-0.016720296815037727,0.043405396210261626
2012-03-30,-0.02302343212068081,0.02766014573022857
2012-04-30,-0.06285714358091354,-0.006675679693944336
2012-05-31,-0.10962019860744476,-0.060055724527956045
2012-06-29,0.026053639128804207,0.035217196621455615
2012-07-31,-0.06440093368291855,0.01182954105914602
2012-08-31,0.06484399735927582,0.025052623484439707
2012-09-28,0.02810569480061531,0.019906471278648974
2012-10-31,-0.05051540583372116,-0.01819820167377162
2012-11-30,0.03005516342818737,0.005659623335162012
2012-12-31,0.041907839477062225,0.0018291225943656286
2013-01-31,-0.007744807284325361,0.05119017694451777
2013-02-28,-0.05031343922019005,0.012758875758492882
2013-03-28,0.011316698044538498,0.03337509094534141
2013-04-30,-0.07744329422712326,0.019212322346427113
2013-05-31,-0.05354205146431923,0.02360974727820575
2013-06-28,-0.12069351971149445,-0.018537772015109644
2013-07-31,0.07291896641254425,0.05167690212906817
2013-08-30,0.06296060979366302,-0.02999236924911408
2013-09-30,-0.04928404837846756,0.026642228982357574
2013-10-31,-0.002315761987119913,0.046306761702681554
2013-11-29,-0.05445096269249916,0.029637675139943198
2013-12-31,-0.03851475566625595,0.020386753819924053
2014-01-31,-0.03113231062889099,-0.035248306240562965
2014-02-28,-0.0652255043387413,0.04551577586552402
2014-03-31,0.02821551449596882,0.0038649484494706066
2014-04-30,-0.009425025433301926,0.006951516442669448
2014-05-30,0.03850346803665161,0.023206389325281407
2014-06-30,-0.060995060950517654,0.015777499794891625
2014-07-31,0.029630491510033607,-0.013437588730886962
2014-08-29,-0.0047846343368291855,0.039463517118940805
2014-09-30,0.058878205716609955,-0.018384745742481723
2014-10-31,0.03250197321176529,0.023550904928576477
2014-11-28,-0.0030780078377574682,0.02747194875298775
2014-12-31,-0.0075671495869755745,-0.008011600803855434
2015-01-30,0.02129734680056572,-0.02962925239280667
2015-02-27,0.007990434765815735,0.056204597068889584
2015-03-31,-0.019910823553800583,-0.020079801162032118
2015-04-30,0.003067046869546175,0.009833910333341356
2015-05-29,0.01032788585871458,0.012856147891522562
2015-06-30,-0.01722487434744835,-0.025054434505185297
2015-07-31,-0.02434190735220909,0.02258923370711985
2015-08-31,-0.013714345172047615,-0.06095012746344275
2015-09-30,-0.0265505351126194,-0.03055594345162349
2015-10-30,0.052455294877290726,0.08505968469257552
2015-11-30,-0.028575625270605087,0.003655123322252374
2015-12-31,-0.015524053946137428,-0.023096493688393394
2016-01-29,-0.04924207180738449,-0.0497865999881445
2016-02-29,-0.0007996013155207038,-0.0008259532371522882
2016-03-31,0.06175189092755318,0.06178966142137243
2016-04-29,0.003989755641669035,0.003941210304374776
2016-05-31,0.017007503658533096,0.01701155661167464
2016-06-30,-0.001738223945721984,-0.0017155957712269299
2016-07-29,0.03649545833468437,0.03647126000320067
2016-08-31,0.0011948422761633992,0.001197539478041465
2016-09-30,-0.0047262185253202915,-0.004968266661126042
2016-10-31,-0.01733822375535965,-0.01733703165553202
2016-11-30,0.03664916381239891,0.03683839905261266
2016-12-30,0.017550598829984665,0.014293465045340126
2017-01-31,-0.051777906715869904,0.017894689848539702
2017-02-28,-0.03508441895246506,0.03929153293794019
2017-03-31,0.0021842182613909245,-0.0030870542722996053
2017-04-28,-0.013663862831890583,0.009926174104371466
2017-05-31,-0.00559898791834712,0.01411290568090573
2017-06-30,0.025949927046895027,0.0014910561908187958
2017-07-31,-0.025034209713339806,0.02055418179477564
2017-08-31,-0.03830874338746071,0.0029177015368049286
2017-09-29,0.028274312615394592,0.015111681891648354
2017-10-31,0.011129301972687244,0.02356405791355254
2017-11-30,-0.005367856007069349,0.030565880053276206
2017-12-29,-0.024920450523495674,0.006980776264163158
2018-01-31,0.05635913833975792,0.056359174737674156
2018-02-28,-0.03636041283607483,-0.036360412280689425
2018-03-29,-0.03128828853368759,-0.03129026390937095
2018-04-30,0.00515505438670516,0.00516821546906665
2018-05-31,0.024309100583195686,0.024309071257752057
2018-06-29,0.0012548903468996286,0.0012548768540154853
2018-07-31,0.03704659268260002,0.03704654909389404
2018-08-31,0.03191981092095375,0.03191985005132536
2018-09-28,0.0014122833963483572,0.0014122960475262403
2018-10-31,-0.06910429149866104,-0.06910427990346313
2018-11-30,0.018549306318163872,0.01854926993718098
2018-12-31,-0.09334298223257065,-0.09334299400420631
2019-01-31,0.03431493788957596,0.08006559960563542
2019-02-28,-0.006863534450531006,0.03241581238625013
2019-03-29,-0.013365122489631176,0.013635777272923422
2019-04-30,-0.00985687505453825,0.04085237035728628
2019-05-31,-0.12199075520038605,-0.06377117441198232
2019-06-28,0.07825177907943726,0.06440953134723126
2019-07-31,0.017047369852662086,0.015119428927581113
2019-08-30,0.06310458481311798,-0.016743370175779537
2019-09-30,0.029291553422808647,0.014771675932030437
2019-10-31,0.028444545343518257,0.02210465276625917
2019-11-29,-0.03247717767953873,0.036198237801696065
2019-12-31,0.039229732006788254,0.024020832463534036
2020-01-31,0.04254480451345444,-0.00040382269045469155
2020-02-28,-0.013356180861592293,-0.07916576120026764
2020-03-31,0.013975599780678749,-0.12998720210699632
2020-04-30,0.06193379685282707,0.1269835537781887
2020-05-29,-0.03087610937654972,0.047645262374153674
2020-06-30,0.02785860374569893,0.013275426952259473
2020-07-31,0.10297039151191711,0.05889221859121929
2020-08-31,-0.008687985129654408,0.06979667190901329
2020-09-30,-0.041999392211437225,-0.041281334662450986
2020-10-30,-0.008233271539211273,-0.024933577408336127
2020-11-30,-0.05256112292408943,0.10877683617376843
2020-12-31,0.06411886215209961,0.03264654312523407
2021-01-29,-0.0011737089371308684,-0.010190428770824322
2021-02-26,0.04443008080124855,0.027805490376659137
2021-03-31,0.02915508672595024,0.04198654389457457
2021-04-30,0.022462164983153343,0.05291045828267027
2021-05-28,-0.07216217368841171,0.006566069571304345
2021-06-30,0.06522900611162186,0.01909339313046443
2021-07-30,0.004070497117936611,0.024412494198551737
2021-08-31,-0.026432132348418236,0.029759840145824112
2021-09-30,0.03402950242161751,-0.049650064291284046
2021-10-29,-0.03202340379357338,0.07016354645052014
2021-11-30,0.00445145508274436,-0.008034844728157298
2021-12-31,-0.09103241562843323,0.04258493722111578
2022-01-31,0.01766972988843918,-0.05274125872418456
2022-02-28,-0.05597350001335144,-0.02951701156053954
2022-03-31,-0.028321638703346252,0.034376954395641146
2022-04-29,0.021946683526039124,-0.08776904916030037
2022-05-31,0.034930113703012466,0.0022572637761679726
2022-06-30,0.01940263621509075,-0.08640688084819259
2022-07-29,0.014050888828933239,0.0920874492627568
2022-08-31,0.031208103522658348,-0.040801956253914806
2022-09-30,0.02509329468011856,-0.09615871426764377
2022-10-31,0.01862131617963314,0.08127554559207328
2022-11-30,-0.0726318284869194,0.05559152195885231
2022-12-30,-0.03756995126605034,-0.061935833137832574
2023-01-31,0.11113231629133224,0.06288737486898976
2023-02-28,-0.013696865178644657,-0.025142690770707743
2023-03-31,0.03214923292398453,0.0331348219836225
2023-04-28,-0.08348973840475082,0.015974932932743657
2023-05-31,0.07455131411552429,0.00461619373823563
2023-06-30,0.07200953364372253,0.06085914156832972
2023-07-31,0.12626121938228607,0.032733283264714474
2023-08-31,-0.036353543400764465,-0.016251998301697657
2023-09-29,-0.04730025678873062,-0.050782713017063164
2023-10-31,-0.005138642154633999,-0.02170861453354289
2023-11-30,0.1310562938451767,0.0913438081645539
2023-12-29,0.21731987595558167,0.04143296212751113
2024-01-31,-0.002019549021497369,0.01592646349351301
2024-02-29,-0.006110015790909529,0.0521868402804726
2024-03-28,0.08938684314489365,0.029503269461728765
2024-04-30,0.02881169319152832,-0.040319643723747745
2024-05-31,0.018658442422747612,0.05057967165061261
2024-06-28,-0.0026429167483001947,0.031950956144543685
